shipment_id,customer_id,origin_port,destination_port,container_type,booking_lead_days,transshipment_count,port_congestion_score,weather_risk_score,historical_delay_rate,carrier_reliability_score
TRN_00307,CUS_D,RTM,HAM,40HC,23,2,0.217,0.152,0.281,0.788
TRN_00308,CUS_C,SIN,HAM,45HC,25,3,0.175,0.258,0.514,0.931
TRN_00309,CUS_A,LAX,SIN,40HC,17,0,0.184,0.62,0.285,0.651
TRN_00310,CUS_D,SHA,SGN,45HC,18,2,0.773,0.168,0.177,0.835
TRN_00311,CUS_C,HAM,SIN,45HC,23,3,0.278,0.461,0.102,0.698
TRN_00312,CUS_C,RTM,HKG,40GP,8,3,0.23,0.484,0.081,0.87
TRN_00313,CUS_B,RTM,LAX,45HC,4,1,0.585,0.255,0.496,0.706
TRN_00314,CUS_A,PUS,SIN,40HC,22,2,0.273,0.286,0.327,0.66
TRN_00315,CUS_D,LAX,SHA,20GP,4,1,0.283,0.649,0.177,0.835
TRN_00316,CUS_D,SHA,SHA,45HC,5,0,0.317,0.687,0.141,0.582
TRN_00317,CUS_C,PUS,LAX,40GP,12,1,0.416,0.399,0.579,0.784
TRN_00318,CUS_B,PUS,SHA,20GP,23,1,0.565,0.544,0.288,0.612
TRN_00319,CUS_B,LAX,SIN,40GP,12,3,0.213,0.29,0.362,0.941
TRN_00320,CUS_B,HKG,RTM,40GP,4,1,0.753,0.022,0.081,0.744
TRN_00321,CUS_B,SIN,LAX,20GP,4,3,0.485,0.17,0.1,0.84
TRN_00322,CUS_B,SGN,RTM,40GP,8,3,0.278,0.032,0.045,0.583
TRN_00323,CUS_B,LAX,SIN,40HC,3,2,0.707,0.296,0.416,0.774
TRN_00324,CUS_A,SHA,HAM,20GP,10,1,0.636,0.034,0.419,0.721
TRN_00325,CUS_D,SGN,SHA,20GP,3,1,0.582,0.111,0.32,0.769
TRN_00326,CUS_B,RTM,SHA,45HC,25,3,0.899,0.27,0.171,0.815
TRN_00327,CUS_B,RTM,HAM,20GP,2,1,0.641,0.737,0.398,0.815
TRN_00328,CUS_D,SHA,LAX,40GP,6,1,0.465,0.463,0.112,0.705
TRN_00329,CUS_C,LAX,SIN,20GP,1,1,0.616,0.315,0.165,0.886
TRN_00330,CUS_B,SIN,LAX,45HC,9,1,0.668,0.465,0.379,0.655
TRN_00331,CUS_A,SGN,SIN,45HC,24,1,0.072,0.259,0.401,0.68
TRN_00332,CUS_B,SHA,SHA,20GP,17,0,0.077,0.56,0.163,0.73
TRN_00333,CUS_A,HAM,LAX,40HC,28,3,0.167,0.062,0.079,0.759
TRN_00334,CUS_C,RTM,LAX,40GP,18,3,0.581,0.383,0.273,0.83
TRN_00335,CUS_A,HAM,SIN,45HC,13,2,0.291,0.459,0.221,0.486
TRN_00336,CUS_A,SIN,SGN,45HC,28,3,0.112,0.27,0.168,0.589
TRN_00337,CUS_A,PUS,PUS,45HC,6,1,0.263,0.309,0.087,0.669
TRN_00338,CUS_C,HKG,SGN,45HC,4,2,0.432,0.395,0.181,0.73
TRN_00339,CUS_B,SGN,PUS,40HC,10,3,0.55,0.076,0.186,0.504
TRN_00340,CUS_D,SHA,SHA,40HC,27,0,0.234,0.737,0.237,0.906
TRN_00341,CUS_B,RTM,RTM,45HC,24,0,0.478,0.131,0.447,0.597
TRN_00342,CUS_A,SIN,HAM,40GP,16,3,0.47,0.582,0.292,0.979
TRN_00343,CUS_C,HAM,SGN,20GP,27,0,0.786,0.436,0.038,0.925
TRN_00344,CUS_C,PUS,HAM,40GP,19,3,0.424,0.075,0.327,0.716
TRN_00345,CUS_C,SIN,HAM,45HC,7,1,0.958,0.12,0.254,0.68
TRN_00346,CUS_B,RTM,PUS,40GP,1,2,0.341,0.141,0.058,0.616
TRN_00347,CUS_B,SHA,LAX,40HC,1,3,0.302,0.208,0.248,0.659
TRN_00348,CUS_C,HKG,SIN,20GP,25,2,0.557,0.219,0.108,0.782
TRN_00349,CUS_B,HAM,RTM,45HC,9,0,0.695,0.677,0.283,0.828
TRN_00350,CUS_B,SIN,SGN,45HC,13,2,0.165,0.219,0.352,0.583
TRN_00351,CUS_B,RTM,SHA,40GP,12,0,0.218,0.169,0.093,0.655
TRN_00352,CUS_B,SGN,HAM,40HC,3,3,0.425,0.13,0.464,0.48
TRN_00353,CUS_B,HAM,SIN,45HC,1,1,0.552,0.572,0.219,0.785
TRN_00354,CUS_A,RTM,SHA,40GP,22,3,0.145,0.094,0.206,0.9
TRN_00355,CUS_C,LAX,RTM,20GP,20,3,0.421,0.61,0.089,0.899
TRN_00356,CUS_C,LAX,HAM,45HC,7,1,0.745,0.667,0.148,0.832
TRN_00357,CUS_C,HKG,SHA,40HC,4,1,0.437,0.225,0.146,0.849
TRN_00358,CUS_C,SGN,SIN,20GP,15,3,0.481,0.518,0.005,0.635
TRN_00359,CUS_C,LAX,PUS,20GP,3,2,0.904,0.316,0.314,0.96
TRN_00360,CUS_C,HAM,LAX,40HC,9,2,0.52,0.116,0.063,0.808
TRN_00361,CUS_B,SHA,SHA,45HC,21,3,0.576,0.369,0.116,0.655
TRN_00362,CUS_A,LAX,LAX,40HC,6,1,0.713,0.481,0.438,0.905
TRN_00363,CUS_C,LAX,SGN,45HC,23,2,0.538,0.481,0.366,0.679
TRN_00364,CUS_A,SIN,SIN,40HC,26,1,0.351,0.322,0.023,0.87
TRN_00365,CUS_D,SHA,SIN,40GP,6,0,0.568,0.049,0.351,0.802
TRN_00366,CUS_D,HAM,HKG,45HC,20,1,0.461,0.057,0.079,0.575
TRN_00367,CUS_C,RTM,HAM,45HC,23,0,0.395,0.248,0.308,0.667
TRN_00368,CUS_C,SHA,PUS,40HC,16,3,0.598,0.506,0.129,0.624
TRN_00369,CUS_A,PUS,PUS,40GP,9,1,0.058,0.179,0.155,0.587
TRN_00370,CUS_B,SGN,RTM,40GP,29,3,0.436,0.358,0.151,0.563
TRN_00371,CUS_C,SHA,PUS,40HC,9,3,0.453,0.246,0.231,0.933
TRN_00372,CUS_A,HAM,PUS,40GP,8,1,0.42,0.183,0.163,0.954
TRN_00373,CUS_D,HKG,SGN,45HC,4,3,0.337,0.269,0.333,0.584
TRN_00374,CUS_D,SHA,RTM,20GP,27,0,0.332,0.441,0.188,0.747
TRN_00375,CUS_C,LAX,HAM,45HC,7,0,0.233,0.098,0.42,0.417
TRN_00376,CUS_D,HKG,PUS,45HC,4,3,0.48,0.151,0.373,0.856
TRN_00377,CUS_A,HAM,HAM,40GP,2,1,0.335,0.556,0.034,0.631
TRN_00378,CUS_C,SGN,LAX,40HC,9,0,0.059,0.093,0.37,0.685
TRN_00379,CUS_D,HAM,SGN,20GP,20,0,0.628,0.421,0.016,0.562
TRN_00380,CUS_A,SIN,SGN,40GP,20,3,0.592,0.185,0.291,0.483
TRN_00381,CUS_B,HAM,LAX,40GP,25,1,0.448,0.099,0.491,0.943
TRN_00382,CUS_B,SGN,LAX,40GP,20,1,0.291,0.319,0.855,0.841
TRN_00383,CUS_B,SGN,HAM,20GP,2,1,0.512,0.532,0.168,0.841
TRN_00384,CUS_B,LAX,HKG,40GP,25,0,0.4,0.118,0.154,0.832
TRN_00385,CUS_D,PUS,HAM,40GP,8,3,0.198,0.461,0.47,0.714
TRN_00386,CUS_A,LAX,LAX,40GP,28,0,0.298,0.14,0.047,0.906
TRN_00387,CUS_A,LAX,LAX,40HC,11,1,0.192,0.421,0.231,0.752
TRN_00388,CUS_B,SHA,LAX,45HC,1,3,0.339,0.387,0.375,0.77
TRN_00389,CUS_B,SIN,PUS,40GP,12,0,0.248,0.293,0.32,0.649
TRN_00390,CUS_D,LAX,SGN,40HC,14,2,0.696,0.386,0.321,0.753
TRN_00391,CUS_D,HKG,SGN,20GP,24,2,0.346,0.059,0.271,0.631
TRN_00392,CUS_B,PUS,PUS,40GP,17,2,0.098,0.073,0.254,0.88
TRN_00393,CUS_D,LAX,PUS,40GP,2,3,0.47,0.099,0.237,0.837
TRN_00394,CUS_C,PUS,RTM,40GP,2,0,0.534,0.264,0.298,0.67
TRN_00395,CUS_A,HAM,RTM,40GP,18,1,0.617,0.627,0.315,0.875
TRN_00396,CUS_A,LAX,SHA,20GP,3,1,0.207,0.369,0.129,0.706
TRN_00397,CUS_D,SIN,SIN,40HC,16,3,0.43,0.502,0.098,0.867
TRN_00398,CUS_A,SGN,LAX,40HC,27,1,0.113,0.246,0.347,0.39
TRN_00399,CUS_A,LAX,SIN,20GP,25,1,0.071,0.071,0.256,0.817
TRN_00400,CUS_C,HAM,SHA,20GP,19,1,0.481,0.28,0.316,0.825
TRN_00401,CUS_C,SHA,RTM,40HC,9,2,0.327,0.345,0.278,0.755
TRN_00402,CUS_B,LAX,RTM,20GP,15,2,0.78,0.453,0.202,0.591
TRN_00403,CUS_C,HKG,HAM,20GP,3,2,0.24,0.293,0.14,0.825
TRN_00404,CUS_A,SIN,PUS,40GP,22,2,0.426,0.201,0.142,0.569
TRN_00405,CUS_B,HKG,SGN,45HC,4,3,0.491,0.098,0.504,0.908
TRN_00406,CUS_B,HAM,HAM,20GP,2,3,0.234,0.42,0.357,0.837
TRN_00407,CUS_D,RTM,SIN,45HC,19,2,0.432,0.198,0.52,0.552
TRN_00408,CUS_A,LAX,SHA,45HC,17,3,0.284,0.206,0.133,0.935
TRN_00409,CUS_C,SGN,SHA,40GP,16,1,0.56,0.347,0.152,0.751
TRN_00410,CUS_A,SGN,LAX,20GP,14,0,0.389,0.492,0.199,0.613
TRN_00411,CUS_A,LAX,HAM,20GP,18,3,0.231,0.245,0.156,0.8
TRN_00412,CUS_B,SGN,PUS,45HC,13,3,0.292,0.1,0.218,0.761
TRN_00413,CUS_A,HKG,SGN,40HC,4,0,0.244,0.198,0.505,0.931
TRN_00414,CUS_C,HKG,SIN,45HC,17,1,0.231,0.305,0.182,0.626
TRN_00415,CUS_C,HKG,SGN,45HC,2,1,0.385,0.316,0.198,0.755
TRN_00416,CUS_D,SHA,HKG,40GP,2,2,0.349,0.186,0.311,0.97
TRN_00417,CUS_B,LAX,HAM,40GP,17,1,0.231,0.126,0.29,0.794
TRN_00418,CUS_C,HKG,SGN,45HC,21,2,0.501,0.354,0.54,0.743
TRN_00419,CUS_C,SHA,SHA,40HC,3,2,0.378,0.253,0.339,0.858
TRN_00420,CUS_D,SHA,LAX,40GP,11,3,0.303,0.523,0.145,0.817
TRN_00421,CUS_C,SGN,PUS,40GP,27,3,0.306,0.067,0.202,0.677
TRN_00422,CUS_A,SHA,LAX,45HC,23,1,0.24,0.254,0.145,0.877
TRN_00423,CUS_B,RTM,HKG,40HC,24,2,0.699,0.339,0.257,0.788
TRN_00424,CUS_A,SGN,HAM,45HC,20,2,0.741,0.273,0.243,0.875
TRN_00425,CUS_B,SHA,LAX,45HC,6,1,0.64,0.389,0.131,0.641
TRN_00426,CUS_B,RTM,SGN,45HC,12,3,0.781,0.22,0.161,0.714
TRN_00427,CUS_B,SHA,PUS,40GP,18,0,0.346,0.205,0.079,0.704
TRN_00428,CUS_A,LAX,PUS,20GP,20,3,0.512,0.559,0.246,0.858
TRN_00429,CUS_B,PUS,SGN,20GP,4,3,0.057,0.345,0.474,0.738
TRN_00430,CUS_A,LAX,HKG,45HC,29,1,0.487,0.474,0.202,0.835
TRN_00431,CUS_A,LAX,SIN,40HC,28,1,0.396,0.533,0.38,0.845
TRN_00432,CUS_D,HKG,HAM,40HC,2,0,0.085,0.306,0.434,0.782
TRN_00433,CUS_A,HAM,SGN,45HC,18,0,0.334,0.394,0.211,0.864
TRN_00434,CUS_B,PUS,PUS,40GP,5,0,0.808,0.258,0.254,0.99
TRN_00435,CUS_D,SGN,SGN,45HC,10,3,0.21,0.576,0.222,0.725
TRN_00436,CUS_A,HAM,SIN,45HC,26,3,0.636,0.02,0.076,0.848
TRN_00437,CUS_D,LAX,SIN,40HC,20,3,0.213,0.136,0.163,0.68
TRN_00438,CUS_D,SGN,HAM,40HC,11,1,0.705,0.422,0.293,0.874
TRN_00439,CUS_C,SIN,HAM,45HC,1,1,0.398,0.468,0.133,0.636
TRN_00440,CUS_A,SGN,HAM,45HC,25,3,0.257,0.407,0.275,0.592
TRN_00441,CUS_B,SGN,SIN,40GP,9,2,0.796,0.324,0.23,0.664
TRN_00442,CUS_C,RTM,SGN,45HC,18,0,0.212,0.33,0.286,0.865
TRN_00443,CUS_C,RTM,HAM,20GP,7,3,0.407,0.434,0.371,0.697
TRN_00444,CUS_B,HKG,SHA,40HC,23,0,0.607,0.349,0.212,0.843
TRN_00445,CUS_A,HAM,HAM,20GP,11,0,0.118,0.49,0.283,0.597
TRN_00446,CUS_C,SGN,PUS,20GP,22,3,0.068,0.448,0.104,0.834
TRN_00447,CUS_D,HKG,SHA,20GP,3,3,0.429,0.431,0.09,0.923
TRN_00448,CUS_D,LAX,LAX,45HC,18,2,0.345,0.486,0.178,0.669
TRN_00449,CUS_B,SHA,SGN,40GP,29,1,0.251,0.263,0.295,0.92
TRN_00450,CUS_C,SGN,HAM,40GP,14,0,0.665,0.323,0.239,0.655
TRN_00451,CUS_C,PUS,HAM,45HC,14,1,0.746,0.347,0.156,0.639
TRN_00452,CUS_C,SHA,HKG,40GP,20,2,0.456,0.468,0.334,0.891
TRN_00453,CUS_B,PUS,LAX,40GP,25,0,0.585,0.07,0.26,0.929
TRN_00454,CUS_C,SHA,SIN,20GP,24,2,0.426,0.362,0.351,0.72
TRN_00455,CUS_A,RTM,HKG,40GP,2,0,0.538,0.55,0.101,0.918
TRN_00456,CUS_C,LAX,SHA,40HC,9,1,0.339,0.47,0.098,0.623
TRN_00457,CUS_C,HKG,HKG,40GP,25,0,0.44,0.438,0.093,0.876
TRN_00458,CUS_B,SGN,LAX,45HC,29,0,0.219,0.377,0.096,0.853
TRN_00459,CUS_A,PUS,HAM,45HC,19,1,0.42,0.432,0.18,0.889
TRN_00460,CUS_B,LAX,LAX,20GP,1,2,0.133,0.149,0.084,0.7
TRN_00461,CUS_C,SGN,RTM,40GP,20,3,0.336,0.611,0.389,0.645
TRN_00462,CUS_D,HAM,HAM,45HC,28,0,0.162,0.042,0.181,0.531
TRN_00463,CUS_D,RTM,SIN,40HC,24,2,0.257,0.528,0.474,0.521
TRN_00464,CUS_C,SIN,HKG,40HC,21,3,0.535,0.036,0.13,0.827
TRN_00465,CUS_B,LAX,SIN,45HC,16,1,0.468,0.593,0.532,0.902
TRN_00466,CUS_C,RTM,SIN,40HC,27,3,0.475,0.412,0.336,0.818
TRN_00467,CUS_D,PUS,RTM,40HC,19,1,0.035,0.316,0.084,0.739
TRN_00468,CUS_B,SGN,LAX,40HC,15,0,0.054,0.364,0.327,0.487
TRN_00469,CUS_B,SGN,RTM,40HC,27,1,0.366,0.326,0.518,0.743
TRN_00470,CUS_D,SIN,HAM,45HC,1,1,0.346,0.02,0.675,0.748
TRN_00471,CUS_B,SGN,PUS,40HC,4,2,0.644,0.28,0.088,0.731
TRN_00472,CUS_B,PUS,HKG,20GP,25,0,0.227,0.426,0.079,0.857
TRN_00473,CUS_D,SGN,SIN,40HC,2,2,0.115,0.692,0.269,0.671
TRN_00474,CUS_B,SGN,PUS,45HC,27,3,0.559,0.31,0.318,0.959
TRN_00475,CUS_C,SIN,SIN,40HC,29,1,0.351,0.248,0.371,0.859
TRN_00476,CUS_B,RTM,PUS,20GP,8,0,0.944,0.04,0.046,0.887
TRN_00477,CUS_C,SHA,LAX,40HC,26,2,0.786,0.21,0.08,0.699
TRN_00478,CUS_C,SGN,HAM,40HC,16,2,0.405,0.311,0.1,0.767
TRN_00479,CUS_A,SHA,SIN,40HC,15,1,0.294,0.439,0.041,0.693
TRN_00480,CUS_B,SHA,PUS,40HC,27,3,0.576,0.151,0.045,0.913
TRN_00481,CUS_A,SIN,SGN,45HC,23,3,0.388,0.54,0.16,0.488
TRN_00482,CUS_B,RTM,PUS,40HC,26,0,0.268,0.38,0.244,0.649
TRN_00483,CUS_C,SHA,HKG,45HC,26,2,0.797,0.287,0.136,0.684
TRN_00484,CUS_C,SGN,HKG,45HC,22,2,0.15,0.614,0.145,0.834
TRN_00485,CUS_B,PUS,LAX,20GP,14,0,0.653,0.309,0.047,0.657
TRN_00486,CUS_B,LAX,SGN,20GP,6,0,0.42,0.538,0.429,0.655
TRN_00487,CUS_A,SGN,SHA,45HC,3,0,0.231,0.402,0.447,0.742
TRN_00488,CUS_B,RTM,LAX,40HC,8,1,0.296,0.348,0.104,0.822
TRN_00489,CUS_A,SGN,HAM,20GP,14,1,0.485,0.28,0.393,0.893
TRN_00490,CUS_D,SGN,HAM,40HC,4,2,0.571,0.094,0.513,0.97
TRN_00491,CUS_A,LAX,SIN,40GP,11,3,0.545,0.079,0.358,0.817
TRN_00492,CUS_B,HKG,SGN,40GP,24,1,0.356,0.304,0.198,0.471
TRN_00493,CUS_C,HAM,HAM,20GP,1,3,0.314,0.351,0.62,0.823
TRN_00494,CUS_B,SHA,RTM,40GP,9,2,0.452,0.185,0.332,0.841
TRN_00495,CUS_D,SIN,SHA,40GP,28,3,0.111,0.445,0.424,0.707
TRN_00496,CUS_C,LAX,SHA,40GP,10,1,0.492,0.085,0.229,0.697
TRN_00497,CUS_C,SHA,HAM,40GP,21,2,0.16,0.267,0.337,0.387
TRN_00498,CUS_D,RTM,SHA,20GP,18,3,0.234,0.433,0.198,0.881
TRN_00499,CUS_B,SIN,SIN,45HC,23,3,0.744,0.378,0.179,0.666
TRN_00500,CUS_D,HAM,SIN,20GP,22,1,0.279,0.207,0.022,0.897
TRN_00501,CUS_C,SGN,HKG,40HC,18,1,0.36,0.36,0.12,0.936
TRN_00502,CUS_A,HAM,PUS,40HC,29,0,0.213,0.143,0.101,0.692
TRN_00503,CUS_D,SIN,HKG,40GP,8,2,0.248,0.479,0.133,0.504
TRN_00504,CUS_D,SIN,HKG,40HC,9,2,0.591,0.418,0.336,0.539
TRN_00505,CUS_D,HKG,SGN,40HC,17,1,0.367,0.281,0.337,0.679
TRN_00506,CUS_C,PUS,SIN,45HC,21,0,0.229,0.153,0.128,0.884
TRN_00507,CUS_B,PUS,SIN,40HC,20,3,0.51,0.274,0.447,0.747
TRN_00508,CUS_C,HAM,SIN,40GP,28,3,0.625,0.57,0.454,0.443
TRN_00509,CUS_C,PUS,SHA,45HC,18,3,0.161,0.15,0.125,0.909
TRN_00510,CUS_A,HAM,LAX,40HC,23,1,0.347,0.293,0.346,0.659
TRN_00511,CUS_A,SHA,PUS,20GP,4,2,0.76,0.016,0.329,0.956
TRN_00512,CUS_B,SGN,SGN,20GP,2,3,0.381,0.542,0.147,0.808
TRN_00513,CUS_D,HKG,PUS,45HC,24,3,0.115,0.475,0.276,0.677
TRN_00514,CUS_D,RTM,SHA,40GP,13,1,0.221,0.286,0.425,0.811
TRN_00515,CUS_A,SHA,SGN,20GP,9,3,0.533,0.458,0.185,0.803
TRN_00516,CUS_B,PUS,SIN,40HC,22,2,0.066,0.506,0.411,0.823
TRN_00517,CUS_B,SGN,RTM,40GP,12,0,0.776,0.224,0.476,0.839
TRN_00518,CUS_C,SHA,HKG,20GP,1,0,0.654,0.35,0.544,0.834
TRN_00519,CUS_C,SIN,HKG,40GP,16,1,0.572,0.237,0.169,0.84
TRN_00520,CUS_B,RTM,SIN,45HC,4,3,0.246,0.512,0.062,0.739
TRN_00521,CUS_C,SIN,LAX,45HC,29,2,0.395,0.139,0.109,0.758
TRN_00522,CUS_A,SGN,SHA,40HC,10,2,0.496,0.623,0.431,0.991
TRN_00523,CUS_C,PUS,HKG,20GP,10,2,0.288,0.196,0.235,0.802
TRN_00524,CUS_D,HKG,SHA,40GP,25,3,0.729,0.135,0.474,0.567
TRN_00525,CUS_D,SHA,HKG,40GP,2,2,0.333,0.568,0.422,0.942
TRN_00526,CUS_C,PUS,PUS,40HC,20,1,0.462,0.448,0.594,0.823
TRN_00527,CUS_A,SIN,PUS,40GP,29,1,0.348,0.407,0.267,0.744
TRN_00528,CUS_A,SGN,SGN,40GP,1,2,0.239,0.367,0.488,0.803
TRN_00529,CUS_D,SIN,SGN,20GP,28,0,0.654,0.692,0.101,0.563
TRN_00530,CUS_C,HAM,RTM,20GP,18,3,0.462,0.333,0.085,0.855
TRN_00531,CUS_A,LAX,SGN,20GP,6,3,0.212,0.036,0.371,0.739
TRN_00532,CUS_B,SHA,SGN,20GP,25,1,0.457,0.531,0.435,0.543
TRN_00533,CUS_A,HAM,HAM,40GP,25,2,0.831,0.331,0.496,0.816
TRN_00534,CUS_C,SIN,HAM,45HC,29,3,0.254,0.198,0.221,0.823
TRN_00535,CUS_D,HKG,SHA,45HC,27,2,0.512,0.762,0.389,0.779
TRN_00536,CUS_A,SIN,SGN,20GP,18,0,0.378,0.216,0.2,0.788
TRN_00537,CUS_D,PUS,RTM,45HC,1,0,0.587,0.074,0.311,0.818
TRN_00538,CUS_C,HAM,HAM,40HC,22,2,0.512,0.298,0.264,0.539
TRN_00539,CUS_A,SIN,RTM,40GP,22,0,0.37,0.029,0.128,0.91
TRN_00540,CUS_B,HAM,HAM,40HC,23,3,0.287,0.423,0.183,0.939
TRN_00541,CUS_B,SIN,SGN,45HC,6,1,0.385,0.331,0.106,0.822
TRN_00542,CUS_D,HAM,HAM,40HC,22,3,0.896,0.347,0.108,0.704
TRN_00543,CUS_A,SIN,SHA,20GP,24,0,0.168,0.51,0.071,0.775
TRN_00544,CUS_C,SGN,HKG,40GP,3,1,0.675,0.116,0.329,0.698
TRN_00545,CUS_C,PUS,PUS,20GP,1,0,0.444,0.048,0.476,0.454
TRN_00546,CUS_C,RTM,HAM,40GP,3,1,0.428,0.453,0.447,0.884
TRN_00547,CUS_D,SGN,RTM,40GP,21,0,0.269,0.376,0.096,0.608
TRN_00548,CUS_C,RTM,HKG,45HC,9,1,0.232,0.055,0.361,0.894
TRN_00549,CUS_C,SHA,HAM,40GP,24,1,0.351,0.717,0.394,0.826
TRN_00550,CUS_B,RTM,HKG,20GP,28,2,0.225,0.239,0.28,0.641
TRN_00551,CUS_C,HAM,SIN,40GP,2,0,0.254,0.33,0.326,0.336
TRN_00552,CUS_D,SGN,RTM,40HC,22,1,0.589,0.153,0.258,0.891
TRN_00553,CUS_D,SIN,LAX,45HC,22,2,0.188,0.573,0.199,0.874
TRN_00554,CUS_B,SIN,SGN,40GP,3,1,0.69,0.533,0.269,0.728
TRN_00555,CUS_C,PUS,SHA,40HC,4,2,0.22,0.117,0.101,0.558
TRN_00556,CUS_B,PUS,SGN,45HC,24,3,0.126,0.283,0.102,0.674
TRN_00557,CUS_C,SGN,SHA,40GP,3,2,0.11,0.345,0.405,0.833
TRN_00558,CUS_C,SIN,PUS,40GP,6,3,0.118,0.213,0.219,0.685
TRN_00559,CUS_B,PUS,SGN,20GP,27,3,0.143,0.469,0.383,0.778
TRN_00560,CUS_D,SHA,HKG,40HC,22,2,0.511,0.462,0.143,0.645
TRN_00561,CUS_C,RTM,HAM,20GP,27,1,0.906,0.112,0.497,0.553
TRN_00562,CUS_D,LAX,HKG,20GP,8,1,0.344,0.569,0.466,0.67
TRN_00563,CUS_C,SIN,PUS,20GP,22,3,0.8,0.401,0.328,0.874
TRN_00564,CUS_C,SGN,HKG,20GP,18,3,0.371,0.184,0.206,0.97
TRN_00565,CUS_C,SHA,LAX,40GP,26,0,0.63,0.418,0.497,0.921
TRN_00566,CUS_A,PUS,SIN,40GP,7,2,0.168,0.311,0.397,0.929
TRN_00567,CUS_B,SHA,HAM,20GP,1,1,0.504,0.407,0.076,0.843
TRN_00568,CUS_C,HKG,HKG,40HC,12,3,0.374,0.69,0.199,0.931
TRN_00569,CUS_A,RTM,SIN,20GP,15,1,0.31,0.478,0.168,0.605
TRN_00570,CUS_C,SHA,SGN,40HC,17,0,0.279,0.173,0.17,0.621
TRN_00571,CUS_A,SGN,LAX,20GP,26,3,0.36,0.455,0.203,0.805
TRN_00572,CUS_C,SGN,LAX,20GP,20,2,0.232,0.284,0.178,0.721
TRN_00573,CUS_D,HKG,SHA,45HC,26,3,0.481,0.513,0.228,0.849
TRN_00574,CUS_A,SHA,SGN,40HC,22,3,0.537,0.16,0.104,0.791
TRN_00575,CUS_A,SGN,SHA,40HC,11,1,0.138,0.248,0.239,0.496
TRN_00576,CUS_D,PUS,PUS,40HC,24,1,0.312,0.2,0.162,0.565
TRN_00577,CUS_C,LAX,RTM,40GP,10,3,0.179,0.194,0.473,0.921
TRN_00578,CUS_D,HKG,SGN,20GP,24,1,0.567,0.42,0.325,0.649
TRN_00579,CUS_C,PUS,HKG,40GP,21,0,0.511,0.521,0.292,0.848
TRN_00580,CUS_A,RTM,HAM,45HC,7,2,0.638,0.428,0.492,0.774
TRN_00581,CUS_A,PUS,HAM,45HC,2,2,0.894,0.234,0.195,0.778
TRN_00582,CUS_C,SIN,SHA,45HC,26,3,0.553,0.337,0.352,0.919
TRN_00583,CUS_A,SIN,SHA,40GP,23,0,0.535,0.293,0.123,0.789
TRN_00584,CUS_D,SHA,SHA,40GP,2,1,0.582,0.233,0.047,0.896
TRN_00585,CUS_A,HKG,PUS,40GP,8,2,0.265,0.323,0.119,0.823
TRN_00586,CUS_A,RTM,RTM,40GP,14,3,0.685,0.458,0.336,0.619
TRN_00587,CUS_C,RTM,SHA,20GP,16,0,0.604,0.319,0.124,0.848
TRN_00588,CUS_B,RTM,HKG,20GP,11,2,0.382,0.184,0.114,0.8
TRN_00589,CUS_A,PUS,SGN,45HC,6,2,0.417,0.274,0.477,0.889
TRN_00590,CUS_D,PUS,SHA,40GP,20,3,0.468,0.225,0.073,0.844
TRN_00591,CUS_B,RTM,PUS,40GP,22,1,0.607,0.325,0.186,0.949
TRN_00592,CUS_C,SHA,LAX,20GP,19,0,0.771,0.283,0.3,0.906
TRN_00593,CUS_B,LAX,LAX,40HC,28,2,0.861,0.202,0.194,0.797
TRN_00594,CUS_D,HKG,HKG,40HC,12,3,0.175,0.245,0.208,0.637
TRN_00595,CUS_A,PUS,SGN,20GP,16,0,0.399,0.084,0.329,0.807
TRN_00596,CUS_C,HKG,SHA,40HC,10,2,0.268,0.316,0.077,0.517
TRN_00597,CUS_A,HAM,HKG,40GP,28,2,0.197,0.296,0.095,0.863
TRN_00598,CUS_A,PUS,SIN,40GP,13,3,0.063,0.669,0.099,0.924
TRN_00599,CUS_A,PUS,RTM,20GP,12,1,0.056,0.402,0.323,0.528
TRN_00600,CUS_C,LAX,SHA,45HC,22,3,0.187,0.292,0.152,0.837
TRN_00601,CUS_D,LAX,SHA,40HC,9,0,0.037,0.045,0.206,0.692
TRN_00602,CUS_B,HAM,LAX,20GP,11,2,0.188,0.115,0.428,0.889
TRN_00603,CUS_D,SGN,PUS,40HC,25,2,0.653,0.512,0.472,0.857
TRN_00604,CUS_A,HAM,HAM,40GP,1,1,0.226,0.277,0.202,0.867
TRN_00605,CUS_C,SIN,HKG,40HC,2,0,0.13,0.265,0.243,0.806
TRN_00606,CUS_A,HAM,LAX,45HC,26,3,0.561,0.477,0.217,0.844
TRN_00607,CUS_A,SHA,SGN,20GP,9,1,0.585,0.403,0.273,0.778
TRN_00608,CUS_A,HAM,SGN,40GP,23,3,0.604,0.261,0.182,0.707
TRN_00609,CUS_C,HKG,PUS,40HC,21,1,0.546,0.257,0.343,0.865
TRN_00610,CUS_C,SIN,SGN,40GP,6,2,0.836,0.292,0.096,0.61
TRN_00611,CUS_D,SIN,HKG,20GP,6,2,0.175,0.199,0.074,0.879
TRN_00612,CUS_B,SGN,LAX,20GP,29,1,0.313,0.222,0.129,0.818
TRN_00613,CUS_D,HKG,LAX,20GP,26,1,0.574,0.176,0.151,0.526
TRN_00614,CUS_B,LAX,HKG,40GP,8,1,0.596,0.327,0.283,0.817
TRN_00615,CUS_C,LAX,SHA,45HC,14,0,0.042,0.34,0.355,0.763
